"eta_over_alpha","t","Fidelity"
1.,3.38,0.6425891400367661
1.,3.39,0.6425275811783031
1.,3.4,0.6424641942234491
1.,3.41,0.6423990587371357
1.,3.42,0.6423322532695563
1.,3.43,0.6422638553385555
1.,3.44,0.6421939414130129
1.,3.45,0.6421225868972079
1.,3.46,0.6420498661161487
1.,3.47,0.6419758523018486
1.,3.48,0.6419006175805362
1.,3.49,0.6418242329607821
1.,3.5,0.6417467683225235
1.,3.5100000000000002,0.6416682924069762
1.,3.52,0.6415888728074114
1.,3.5300000000000002,0.641508575960785
1.,3.54,0.6414274671402019
1.,3.5500000000000003,0.6413456104481972
1.,3.56,0.6412630688108208
1.,3.5700000000000003,0.6411799039725057
1.,3.58,0.6410961764917051
1.,3.59,0.6410119457372824
1.,3.6,0.6409272698856346
1.,3.61,0.6408422059185367
1.,3.62,0.6407568096216855
1.,3.63,0.6406711355839319
1.,3.64,0.6405852371971797
1.,3.65,0.6404991666569395
1.,3.66,0.6404129749635155
1.,3.67,0.6403267119238155
1.,3.68,0.640240426153763
1.,3.69,0.6401541650812956
1.,3.7,0.6400679749499368
1.,3.71,0.6399819008229208
1.,3.72,0.6398959865878584
1.,3.73,0.6398102749619247
1.,3.74,0.6397248074975557
1.,3.75,0.6396396245886358
1.,3.7600000000000002,0.6395547654771627
1.,3.77,0.6394702682603726
1.,3.7800000000000002,0.6393861698983122
1.,3.79,0.6393025062218406
1.,3.8000000000000003,0.6392193119410472
1.,3.81,0.6391366206540708
1.,3.8200000000000003,0.6390544648563046
1.,3.83,0.6389728759499727
1.,3.84,0.6388918842540644
1.,3.85,0.638811519014612
1.,3.86,0.638731808415296
1.,3.87,0.638652779588367
1.,3.88,0.6385744586258684
1.,3.89,0.6384968705911475
1.,3.9,0.6384200395306402
1.,3.91,0.6383439884859181
1.,3.92,0.6382687395059832
1.,3.93,0.6381943136597983
1.,3.94,0.6381207310490412
1.,3.95,0.6380480108210682
1.,3.96,0.6379761711820763
1.,3.97,0.6379052294104515
1.,3.98,0.6378352018702924
1.,3.99,0.6377661040250953
1.,4.,0.6376979504515906
1.,4.01,0.6376307548537207
1.,4.0200000000000005,0.6375645300767445
1.,4.03,0.6374992881214631
1.,4.04,0.6374350401585495
1.,4.05,0.6373717965429779
1.,4.0600000000000005,0.6373095668285393
1.,4.07,0.6372483597824332
1.,4.08,0.6371881833999263
1.,4.09,0.6371290449190695
1.,4.1,0.6370709508354621
1.,4.11,0.6370139069170544
1.,4.12,0.6369579182189814
1.,4.13,0.6369029890984156
1.,4.14,0.6368491232294337
1.,4.15,0.6367963236178864
1.,4.16,0.6367445926162648
1.,4.17,0.6366939319385535
1.,4.18,0.6366443426750646
1.,4.19,0.6365958253072446
1.,4.2,0.6365483797224446
1.,4.21,0.6365020052286514
1.,4.22,0.6364567005691663
1.,4.23,0.6364124639372309
1.,4.24,0.6363692929905893
1.,4.25,0.6363271848659814
1.,4.26,0.6362861361935619
1.,4.2700000000000005,0.6362461431112386
1.,4.28,0.6362072012789233
1.,4.29,0.6361693058926913
1.,4.3,0.6361324516988425
1.,4.3100000000000005,0.6360966330078601
1.,4.32,0.6360618437082617
1.,4.33,0.6360280772803363
1.,4.34,0.6359953268097654
1.,4.3500000000000005,0.6359635850011212
1.,4.36,0.6359328441912386
1.,4.37,0.6359030963624579
1.,4.38,0.6358743331557306
1.,4.39,0.63584654588359
1.,4.4,0.6358197255429777
1.,4.41,0.635793862827926
1.,4.42,0.6357689481420915
1.,4.43,0.6357449716111363
1.,4.44,0.6357219230949555
1.,4.45,0.6356997921997465
1.,4.46,0.6356785682899184
1.,4.47,0.6356582404998383
1.,4.48,0.6356387977454131
1.,4.49,0.6356202287355037
1.,4.5,0.6356025219831695
1.,4.51,0.6355856658167423
1.,4.5200000000000005,0.6355696483907266
1.,4.53,0.6355544576965257
1.,4.54,0.635540081572991
1.,4.55,0.6355265077167935
1.,4.5600000000000005,0.6355137236926178
1.,4.57,0.6355017169431745
1.,4.58,0.6354904747990325
1.,4.59,0.6354799844882696
1.,4.6000000000000005,0.6354702331459394
1.,4.61,0.6354612078233566
1.,4.62,0.6354528954971974
1.,4.63,0.6354452830784159
1.,4.64,0.6354383574209759
1.,4.65,0.6354321053303993
1.,4.66,0.635426513572128
1.,4.67,0.6354215688797021
1.,4.68,0.6354172579627535
1.,4.69,0.6354135675148148
1.,4.7,0.6354104842209443
1.,4.71,0.6354079947651675
1.,4.72,0.635406085837735
1.,4.73,0.6354047441421982
1.,4.74,0.6354039564023031
1.,4.75,0.6354037093687028
1.,4.76,0.6354039898254893
1.,4.7700000000000005,0.6354047845965463
1.,4.78,0.6354060805517239
1.,4.79,0.6354078646128348
1.,4.8,0.6354101237594753
1.,4.8100000000000005,0.6354128450346703
1.,4.82,0.6354160155503457
1.,4.83,0.6354196224926263
1.,4.84,0.6354236531269647
1.,4.8500000000000005,0.6354280948030995
1.,4.86,0.6354329349598449
1.,4.87,0.6354381611297142
1.,4.88,0.6354437609433786
1.,4.89,0.6354497221339617
1.,4.9,0.6354560325411729
1.,4.91,0.6354626801152808
1.,4.92,0.6354696529209285
1.,4.93,0.6354769391407922
1.,4.94,0.6354845270790855
1.,4.95,0.635492405164912
1.,4.96,0.6355005619554656
1.,4.97,0.6355089861390839
1.,4.98,0.6355176665381541
1.,4.99,0.635526592111874
1.,5.,0.635535751958872
2.,0.,1.
2.,0.01,0.9999014906420283
2.,0.02,0.9996118505497278
2.,0.03,0.9991397448354602
2.,0.04,0.9984936178917174
2.,0.05,0.9976816956724188
2.,0.06,0.9967119880660462
2.,0.07,0.9955922913544921
2.,0.08,0.9943301907516802
2.,0.09,0.9929330630162185
2.,0.1,0.9914080791325263
2.,0.11,0.989762207055061
2.,0.12,0.9880022145104584
2.,0.13,0.9861346718525668
2.,0.14,0.9841659549655372
2.,0.15,0.9821022482103028
2.,0.16,0.9799495474099409
2.,0.17,0.9777136628695831
2.,0.18,0.9754002224266946
2.,0.19,0.9730146745277016
2.,0.2,0.9705622913271015
2.,0.21,0.9680481718053379
2.,0.22,0.9654772449018721
2.,0.23,0.9628542726600252
2.,0.24,0.9601838533803039
2.,0.25,0.9574704247790652
2.,0.26,0.9547182671495018
2.,0.27,0.9519315065220669
2.,0.28,0.9491141178215807
2.,0.29,0.9462699280183868
2.,0.3,0.9434026192710488
2.,0.31,0.94051573205819
2.,0.32,0.9376126682972022
2.,0.33,0.9346966944476554
2.,0.34,0.9317709445973485
2.,0.35000000000000003,0.9288384235290532
2.,0.36,0.9259020097660985
2.,0.37,0.9229644585950487
2.,0.38,0.9200284050638228
2.,0.39,0.9170963669536958
2.,0.4,0.9141707477237184
2.,0.41000000000000003,0.9112538394261772
2.,0.42,0.9083478255918018
2.,0.43,0.9054547840835141
2.,0.44,0.9025766899175905
2.,0.45,0.8997154180511906
2.,0.46,0.8968727461352772
2.,0.47000000000000003,0.8940503572320282
2.,0.48,0.8912498424959137
2.,0.49,0.8884727038176752
2.,0.5,0.8857203564305144
2.,0.51,0.8829941314778595
2.,0.52,0.8802952785421421
2.,0.53,0.8776249681340731
2.,0.54,0.8749842941419667
2.,0.55,0.872374276240714
2.,0.56,0.8697958622600623
2.,0.5700000000000001,0.8672499305119079
2.,0.58,0.8647372920763547
2.,0.59,0.8622586930463451
2.,0.6,0.8598148167307085
2.,0.61,0.8574062858155203
2.,0.62,0.8550336644836996
2.,0.63,0.8526974604928254
2.,0.64,0.8503981272111734
2.,0.65,0.8481360656120263
2.,0.66,0.8459116262263346
2.,0.67,0.8437251110538448
2.,0.68,0.8415767754328398
2.,0.6900000000000001,0.839466829868666
2.,0.7000000000000001,0.8373954418212552
2.,0.71,0.8353627374518687
2.,0.72,0.8333688033293227
2.,0.73,0.8314136880959764
2.,0.74,0.8294974040937872
2.,0.75,0.8276199289507595
2.,0.76,0.8257812071281316
2.,0.77,0.8239811514286726
2.,0.78,0.8222196444664642
2.,0.79,0.8204965400985786
2.,0.8,0.8188116648190626
2.,0.81,0.8171648191156616
2.,0.8200000000000001,0.8155557787897302
2.,0.8300000000000001,0.8139842962397867
2.,0.84,0.8124501017091832
2.,0.85,0.810952904498369
2.,0.86,0.8094923941422427
2.,0.87,0.8080682415530914
2.,0.88,0.8066801001296231
2.,0.89,0.8053276068326128
2.,0.9,0.8040103832276821
2.,0.91,0.8027280364957405
2.,0.92,0.8014801604116237
2.,0.93,0.8002663362914664
2.,0.9400000000000001,0.799086133909352
2.,0.9500000000000001,0.7979391123837838
2.,0.96,0.7968248210345262
2.,0.97,0.7957428002103657
2.,0.98,0.7946925820883417
2.,0.99,0.793673691445002
2.,1.,0.7926856464002308
2.,1.01,0.791727959134207
2.,1.02,0.7908001365780393
2.,1.03,0.7899016810786312
2.,1.04,0.7890320910383257
2.,1.05,0.7881908615298721
2.,1.06,0.7873774848872663
2.,1.07,0.7865914512730001
2.,1.08,0.7858322492222625
2.,1.09,0.7850993661646252
2.,1.1,0.7843922889237473
2.,1.11,0.7837105041956243
2.,1.12,0.7830534990059042
2.,1.1300000000000001,0.7824207611467919
2.,1.1400000000000001,0.7818117795940543
2.,1.1500000000000001,0.7812260449046327
2.,1.16,0.7806630495953695
2.,1.17,0.7801222885033453
2.,1.18,0.7796032591283177
2.,1.19,0.7791054619577491
2.,1.2,0.7786284007749036
2.,1.21,0.7781715829504858
2.,1.22,0.7777345197182917
2.,1.23,0.7773167264353282
2.,1.24,0.7769177228268607
2.,1.25,0.7765370332168321
2.,1.26,0.7761741867440978
2.,1.27,0.7758287175649072
2.,1.28,0.7755001650420617
2.,1.29,0.7751880739211654
2.,1.3,0.7748919944943868
2.,1.31,0.7746114827521304
2.,1.32,0.7743461005230223
2.,1.33,0.7740954156025975
2.,1.34,0.7738590018710737
2.,1.35,0.7736364394005892
2.,1.36,0.7734273145522724
2.,1.37,0.7732312200635065
2.,1.3800000000000001,0.7730477551257424
2.,1.3900000000000001,0.7728765254532093
2.,1.4000000000000001,0.7727171433428611
2.,1.41,0.7725692277258924
2.,1.42,0.7724324042111501
2.,1.43,0.7723063051207582
2.,1.44,0.7721905695182669
2.,1.45,0.7720848432296323
2.,1.46,0.7719887788573204
2.,1.47,0.7719020357878282
2.,1.48,0.7718242801929039
2.,1.49,0.7717551850247423
2.,1.5,0.7716944300054249
2.,1.51,0.7716417016108679
2.,1.52,0.7715966930495319
2.,1.53,0.7715591042361458
2.,1.54,0.7715286417606837
2.,1.55,0.7715050188528336
2.,1.56,0.771487955342187
2.,1.57,0.7714771776143717
2.,1.58,0.7714724185633466
2.,1.59,0.7714734175400673
2.,1.6,0.7714799202977295
2.,1.61,0.7714916789337871
2.,1.62,0.7715084518289399
2.,1.6300000000000001,0.7715300035832754
2.,1.6400000000000001,0.7715561049497487
2.,1.6500000000000001,0.7715865327651746
2.,1.6600000000000001,0.771621069878903
2.,1.67,0.7716595050793402
2.,1.68,0.77170163301848
2.,1.69,0.7717472541345927
2.,1.7,0.771796174573226
2.,1.71,0.7718482061066599
2.,1.72,0.7719031660519531
2.,1.73,0.7719608771877171
2.,1.74,0.7720211676697459
2.,1.75,0.7720838709456275
2.,1.76,0.7721488256684539
2.,1.77,0.7722158756097497
2.,1.78,0.7722848695717264
2.,1.79,0.7723556612989705
2.,1.8,0.7724281093896705
2.,1.81,0.7725020772064761
2.,1.82,0.7725774327870897
2.,1.83,0.7726540487546765
2.,1.84,0.7727318022281819
2.,1.85,0.7728105747326406
2.,1.86,0.7728902521095522
2.,1.87,0.7729707244274044
2.,1.8800000000000001,0.7730518858924124
2.,1.8900000000000001,0.7731336347595459
2.,1.9000000000000001,0.7732158732439074
2.,1.9100000000000001,0.7732985074325256
2.,1.92,0.7733814471966227
2.,1.93,0.7734646061044129
2.,1.94,0.773547901334483
2.,1.95,0.7736312535898096
2.,1.96,0.7737145870124563
2.,1.97,0.7737978290989995
2.,1.98,0.7738809106167235
2.,1.99,0.7739637655206237
2.,2.,0.7740463308712594
2.,2.0100000000000002,0.7741285467534857
2.,2.02,0.774210356196102
2.,2.0300000000000002,0.7742917050924442
2.,2.04,0.7743725421219512
2.,2.05,0.7744528186727309
2.,2.06,0.774532488765149
2.,2.07,0.7746115089764654
2.,2.08,0.7746898383665342
2.,2.09,0.7747674384045917
2.,2.1,0.774844272897143
2.,2.11,0.7749203079169658
2.,2.12,0.774995511733245
2.,2.13,0.7750698547428474
2.,2.14,0.775143309402748
2.,2.15,0.7752158501636188
2.,2.16,0.775287453404583
2.,2.17,0.7753580973691452
2.,2.18,0.7754277621022981
2.,2.19,0.775496429388814
2.,2.2,0.7755640826927181
2.,2.21,0.7756307070979491
2.,2.22,0.7756962892502046
2.,2.23,0.7757608172999718
2.,2.24,0.7758242808467397
2.,2.25,0.7758866708843919
2.,2.2600000000000002,0.7759479797477753
2.,2.27,0.7760082010604391
2.,2.2800000000000002,0.7760673296835401
2.,2.29,0.776125361665907
2.,2.3000000000000003,0.7761822941952563
2.,2.31,0.7762381255505539
2.,2.32,0.7762928550555115
2.,2.33,0.7763464830332097
2.,2.34,0.7763990107618404
2.,2.35,0.7764504404315529
2.,2.36,0.7765007751023997
2.,2.37,0.7765500186633649
2.,2.38,0.7765981757924674
2.,2.39,0.7766452519179241
2.,2.4,0.7766912531803636
2.,2.41,0.7767361863960733
2.,2.42,0.7767800590212719
2.,2.43,0.7768228791173883
2.,2.44,0.7768646553173375
2.,2.45,0.7769053967927768
2.,2.46,0.7769451132223292
2.,2.47,0.7769838147607577
2.,2.48,0.7770215120090787
2.,2.49,0.777058215985597
2.,2.5,0.7770939380978477
2.,2.5100000000000002,0.7771286901154306
2.,2.52,0.7771624841437222
2.,2.5300000000000002,0.7771953325984471
2.,2.54,0.7772272481810967
2.,2.5500000000000003,0.7772582438551778
2.,2.56,0.7772883328232754
2.,2.57,0.7773175285049145
2.,2.58,0.7773458445152055
2.,2.59,0.7773732946442566
2.,2.6,0.7773998928373382
2.,2.61,0.7774256531757845
2.,2.62,0.7774505898586141
2.,2.63,0.7774747171848574
2.,2.64,0.7774980495365724
2.,2.65,0.7775206013625355
2.,2.66,0.7775423871625913
2.,2.67,0.7775634214726449
2.,2.68,0.7775837188502851
2.,2.69,0.7776032938610188
2.,2.7,0.7776221610651055
2.,2.71,0.7776403350049756
2.,2.72,0.7776578301932173
2.,2.73,0.7776746611011195
2.,2.74,0.777690842147754
2.,2.75,0.7777063876895852
2.,2.7600000000000002,0.7777213120105908
2.,2.77,0.7777356293128823
2.,2.7800000000000002,0.77774935370781
2.,2.79,0.7777624992075376
2.,2.8000000000000003,0.7777750797170775
2.,2.81,0.777787109026769
2.,2.82,0.7777986008051889
2.,2.83,0.7778095685924817
2.,2.84,0.7778200257940953
2.,2.85,0.7778299856749109
2.,2.86,0.7778394613537569
2.,2.87,0.77784846579829
2.,2.88,0.777857011820236
2.,2.89,0.7778651120709779
2.,2.9,0.7778727790374768
2.,2.91,0.7778800250385199
2.,2.92,0.77788686222128
2.,2.93,0.7778933025581767
2.,2.94,0.7778993578440317
2.,2.95,0.7779050396935037
2.,2.96,0.7779103595387951
2.,2.97,0.7779153286276208
2.,2.98,0.7779199580214282
2.,2.99,0.777924258593859
2.,3.,0.7779282410294457
2.,3.0100000000000002,0.7779319158225295
2.,3.02,0.7779352932763943
2.,3.0300000000000002,0.7779383835026086
2.,3.04,0.7779411964205609
2.,3.0500000000000003,0.7779437417571896
2.,3.06,0.7779460290468903
2.,3.0700000000000003,0.7779480676315982
2.,3.08,0.7779498666610369
2.,3.09,0.7779514350931236
2.,3.1,0.7779527816945268
2.,3.11,0.7779539150413668
2.,3.12,0.7779548435200542
2.,3.13,0.7779555753282565
2.,3.14,0.777956118475991
2.,3.15,0.7779564807868316
2.,3.16,0.777956669899229
2.,3.17,0.777956693267935
2.,3.18,0.7779565581655254
2.,3.19,0.7779562716840163
2.,3.2,0.7779558407365683
2.,3.21,0.777955272059274
2.,3.22,0.7779545722130201
2.,3.23,0.7779537475854251
2.,3.24,0.7779528043928415
2.,3.25,0.7779517486824223
2.,3.2600000000000002,0.7779505863342442
2.,3.27,0.7779493230634853
2.,3.2800000000000002,0.7779479644226518
2.,3.29,0.7779465158038499
2.,3.3000000000000003,0.7779449824410987
2.,3.31,0.7779433694126803
2.,3.3200000000000003,0.7779416816435247
2.,3.33,0.7779399239076232
2.,3.34,0.7779381008304689
2.,3.35,0.7779362168915203
2.,3.36,0.777934276426687
2.,3.37,0.7779322836308287
2.,3.38,0.7779302425602717
2.,3.39,0.7779281571353341
2.,3.4,0.7779260311428621
2.,3.41,0.7779238682387694
2.,3.42,0.7779216719505817
2.,3.43,0.7779194456799831
2.,3.44,0.7779171927053579
2.,3.45,0.7779149161843333
2.,3.46,0.7779126191563132
2.,3.47,0.7779103045450053
2.,3.48,0.7779079751609407
2.,3.49,0.7779056337039794
2.,3.5,0.7779032827658046
2.,3.5100000000000002,0.7779009248324025
2.,3.52,0.7778985622865253
2.,3.5300000000000002,0.7778961974101369
2.,3.54,0.7778938323868401
2.,3.5500000000000003,0.7778914693042822
2.,3.56,0.7778891101565422
2.,3.5700000000000003,0.7778867568464907
2.,3.58,0.7778844111881311
2.,3.59,0.7778820749089124
2.,3.6,0.7778797496520179
2.,3.61,0.7778774369786272
2.,3.62,0.777875138370151
2.,3.63,0.777872855230437
2.,3.64,0.7778705888879481
2.,3.65,0.7778683405979101
2.,3.66,0.7778661115444296
2.,3.67,0.777863902842582
2.,3.68,0.777861715540467
2.,3.69,0.7778595506212346
2.,3.7,0.7778574090050763
2.,3.71,0.7778552915511872
2.,3.72,0.7778531990596925
2.,3.73,0.7778511322735442
2.,3.74,0.7778490918803815
2.,3.75,0.777847078514361
2.,3.7600000000000002,0.7778450927579507
2.,3.77,0.7778431351436929
2.,3.7800000000000002,0.777841206155932
2.,3.79,0.7778393062325091
2.,3.8000000000000003,0.7778374357664231
2.,3.81,0.7778355951074576
2.,3.8200000000000003,0.7778337845637758
2.,3.83,0.7778320044034794
2.,3.84,0.777830254856136
2.,3.85,0.7778285361142728
2.,3.86,0.7778268483348374
2.,3.87,0.7778251916406241
2.,3.88,0.7778235661216703
2.,3.89,0.777821971836617
2.,3.9,0.7778204088140401
2.,3.91,0.7778188770537471
2.,3.92,0.7778173765280442
2.,3.93,0.7778159071829696
2.,3.94,0.7778144689394979
2.,3.95,0.7778130616947121
2.,3.96,0.7778116853229454
2.,3.97,0.7778103396768928
2.,3.98,0.777809024588693
2.,3.99,0.7778077398709806
2.,4.,0.7778064853179092
2.,4.01,0.7778052607061456
2.,4.0200000000000005,0.7778040657958363
2.,4.03,0.7778029003315445
2.,4.04,0.777801764043162
2.,4.05,0.7778006566467912
2.,4.0600000000000005,0.7777995778456024
2.,4.07,0.7777985273306637
2.,4.08,0.7777975047817455
2.,4.09,0.7777965098680996
2.,4.1,0.7777955422492129
2.,4.11,0.7777946015755368
2.,4.12,0.7777936874891922
2.,4.13,0.7777927996246514
2.,4.14,0.7777919376093958
2.,4.15,0.7777911010645516
2.,4.16,0.7777902896055031
2.,4.17,0.7777895028424835
2.,4.18,0.7777887403811443
2.,4.19,0.7777880018231045
2.,4.2,0.7777872867664781
2.,4.21,0.7777865948063827
2.,4.22,0.7777859255354265
2.,4.23,0.7777852785441784
2.,4.24,0.7777846534216175
2.,4.25,0.7777840497555641
2.,4.26,0.777783467133095
2.,4.2700000000000005,0.7777829051409378
2.,4.28,0.7777823633658514
2.,4.29,0.7777818413949873
2.,4.3,0.777781338816236
2.,4.3100000000000005,0.7777808552185572
2.,4.32,0.7777803901922942
2.,4.33,0.7777799433294739
2.,4.34,0.7777795142240913
2.,4.3500000000000005,0.7777791024723806
2.,4.36,0.7777787076730714
2.,4.37,0.7777783294276328
2.,4.38,0.7777779673405025
2.,4.39,0.7777776210193056
2.,4.4,0.7777772900750586
2.,4.41,0.7777769741223624
2.,4.42,0.7777766727795847
2.,4.43,0.7777763856690292
2.,4.44,0.7777761124170952
2.,4.45,0.7777758526544256
2.,4.46,0.7777756060160461
2.,4.47,0.7777753721414926
2.,4.48,0.7777751506749309
2.,4.49,0.777774941265265
2.,4.5,0.7777747435662383
2.,4.51,0.7777745572365253
2.,4.5200000000000005,0.7777743819398149
2.,4.53,0.7777742173448855
2.,4.54,0.7777740631256728
2.,4.55,0.7777739189613295
2.,4.5600000000000005,0.7777737845362784
2.,4.57,0.7777736595402582
2.,4.58,0.7777735436683624
2.,4.59,0.7777734366210717
2.,4.6000000000000005,0.7777733381042815
2.,4.61,0.7777732478293213
2.,4.62,0.7777731655129705
2.,4.63,0.7777730908774674
2.,4.64,0.7777730236505134
2.,4.65,0.7777729635652721
2.,4.66,0.7777729103603647
2.,4.67,0.7777728637798582
2.,4.68,0.7777728235732528
2.,4.69,0.7777727894954618
2.,4.7,0.7777727613067897
2.,4.71,0.7777727387729063
2.,4.72,0.777772721664816
2.,4.73,0.7777727097588252
2.,4.74,0.7777727028365053
2.,4.75,0.7777727006846539
2.,4.76,0.7777727030952519
2.,4.7700000000000005,0.7777727098654188
2.,4.78,0.777772720797365
2.,4.79,0.7777727356983417
2.,4.8,0.7777727543805889
2.,4.8100000000000005,0.7777727766612812
2.,4.82,0.7777728023624713
2.,4.83,0.7777728313110319
2.,4.84,0.7777728633385965
2.,4.8500000000000005,0.7777728982814971
2.,4.86,0.7777729359807024
2.,4.87,0.7777729762817538
2.,4.88,0.7777730190346985
2.,4.89,0.7777730640940257
2.,4.9,0.7777731113185969
2.,4.91,0.7777731605715793
2.,4.92,0.7777732117203756
2.,4.93,0.7777732646365553
2.,4.94,0.7777733191957834
2.,4.95,0.7777733752777507
2.,4.96,0.7777734327661012
2.,4.97,0.777773491548362
2.,4.98,0.7777735515158701
2.,4.99,0.7777736125637011
2.,5.,0.7777736745905973
5.,0.,1.
5.,0.01,0.9999034351943467
5.,0.02,0.9996269759814509
5.,0.03,0.9991893798914169
5.,0.04,0.9986080165039883
5.,0.05,0.9978989538671595
5.,0.06,0.9970770401928709
5.,0.07,0.9961559810563239
5.,0.08,0.9951484123163059
5.,0.09,0.9940659689650421
5.,0.1,0.9929193501074767
5.,0.11,0.9917183802615271
5.,0.12,0.990472067162769
5.,0.13,0.9891886562491632
5.,0.14,0.9878756819938661
5.,0.15,0.9865400162468324
5.,0.16,0.9851879137388435
5.,0.17,0.9838250548947657
5.,0.18,0.9824565860962524
5.,0.19,0.9810871575277527
5.,0.2,0.9797209587335738
5.,0.21,0.9783617520078494
5.,0.22,0.977012903733603
5.,0.23,0.9756774137816444
5.,0.24,0.9743579430747951
5.,0.25,0.9730568394179182
5.,0.26,0.9717761616893849
5.,0.27,0.9705177024849853
5.,0.28,0.9692830093008438
5.,0.29,0.9680734043376368
5.,0.3,0.9668900030043326
5.,0.31,0.9657337311957603
5.,0.32,0.9646053414145797
5.,0.33,0.9635054278046359
5.,0.34,0.9624344401592699
5.,0.35000000000000003,0.9613926969648752
5.,0.36,0.9603803975368725
5.,0.37,0.9593976333022838
5.,0.38,0.9584443982802403
5.,0.39,0.9575205988090406
5.,0.4,0.9566260625657796
5.,0.41000000000000003,0.9557605469220964
5.,0.42,0.9549237466772378
5.,0.43,0.9541153012073815
5.,0.44,0.9533348010680364
5.,0.45,0.9525817940842898
5.,0.46,0.951855790961752
5.,0.47000000000000003,0.9511562704491927
5.,0.48,0.9504826840821246
5.,0.49,0.9498344605349206
5.,0.5,0.9492110096074758
5.,0.51,0.9486117258709212
5.,0.52,0.9480359919954747
5.,0.53,0.9474831817821657
5.,0.54,0.9469526629188847
5.,0.55,0.9464437994799968
5.,0.56,0.945955954187609
5.,0.5700000000000001,0.9454884904514866
5.,0.58,0.9450407742035836
5.,0.59,0.9446121755421756
5.,0.6,0.9442020701996584
5.,0.61,0.9438098408472
5.,0.62,0.9434348782486065
5.,0.63,0.9430765822749839
5.,0.64,0.9427343627910372
5.,0.65,0.9424076404231501
5.,0.66,0.942095847218736
5.,0.67,0.941798427205724
5.,0.68,0.9415148368604619
5.,0.6900000000000001,0.9412445454917674
5.,0.7000000000000001,0.9409870355483363
5.,0.71,0.940741802856227
5.,0.72,0.9405083567926844
5.,0.73,0.9402862204021245
5.,0.74,0.9400749304597025
5.,0.75,0.9398740374874957
5.,0.76,0.9396831057279771
5.,0.77,0.9395017130791175
5.,0.78,0.9393294509951318
5.,0.79,0.9391659243565943
5.,0.8,0.9390107513133599
5.,0.81,0.9388635631034766
5.,0.8200000000000001,0.9387240038510198
5.,0.8300000000000001,0.9385917303455544
5.,0.84,0.9384664118057178
5.,0.85,0.9383477296292093
5.,0.86,0.9382353771312919
5.,0.87,0.9381290592737315
5.,0.88,0.9380284923859361
5.,0.89,0.9379334038799088
5.,0.9,0.9378435319604806
5.,0.91,0.9377586253321621
5.,0.92,0.9376784429038252
5.,0.93,0.9376027534923155
5.,0.9400000000000001,0.9375313355259874
5.,0.9500000000000001,0.9374639767490571
5.,0.96,0.9374004739275735
5.,0.97,0.937340632557726
5.,0.98,0.9372842665771295
5.,0.99,0.9372311980796504
5.,1.,0.9371812570342757
5.,1.01,0.9371342810084604
5.,1.02,0.9370901148963356
5.,1.03,0.9370486106521039
5.,1.04,0.937009627028904
5.,1.05,0.9369730293233776
5.,1.06,0.9369386891261358
5.,1.07,0.9369064840782817
5.,1.08,0.9368762976341145
5.,1.09,0.9368480188301075
5.,1.1,0.9368215420602245
5.,1.11,0.9367967668576175
5.,1.12,0.9367735976827187
5.,1.1300000000000001,0.9367519437177255
5.,1.1400000000000001,0.936731718667454
5.,1.1500000000000001,0.9367128405665222
5.,1.16,0.9366952315928092
5.,1.17,0.9366788178871217
5.,1.18,0.9366635293789869
5.,1.19,0.9366492996184848
5.,1.2,0.9366360656140182
5.,1.21,0.9366237676759156
5.,1.22,0.9366123492657503
5.,1.23,0.9366017568512597
5.,1.24,0.9365919397667375
5.,1.25,0.9365828500787728
5.,1.26,0.9365744424572037
5.,1.27,0.9365666740511494
5.,1.28,0.9365595043699897
5.,1.29,0.9365528951691506
5.,1.3,0.9365468103405599
5.,1.31,0.936541215807634
5.,1.32,0.9365360794246609
5.,1.33,0.9365313708804371
5.,1.34,0.9365270616060282
5.,1.35,0.9365231246865127
5.,1.36,0.9365195347765791
5.,1.37,0.9365162680198447
5.,1.3800000000000001,0.9365133019717624
5.,1.3900000000000001,0.9365106155259939
5.,1.4000000000000001,0.9365081888441202
5.,1.41,0.9365060032885668
5.,1.42,0.9365040413586267
5.,1.43,0.9365022866294593
5.,1.44,0.936500723693956
5.,1.45,0.9364993381073553
5.,1.46,0.9364981163345037
5.,1.47,0.9364970456996526
5.,1.48,0.9364961143386907
5.,1.49,0.9364953111537112
5.,1.5,0.9364946257698168
5.,1.51,0.9364940484940696
5.,1.52,0.9364935702764922
5.,1.53,0.936493182673036
5.,1.54,0.9364928778104279
5.,1.55,0.9364926483528149
5.,1.56,0.9364924874701269
5.,1.57,0.9364923888080812
5.,1.58,0.9364923464597534
5.,1.59,0.9364923549386468
5.,1.6,0.9364924091531858
5.,1.61,0.9364925043825751
5.,1.62,0.9364926362539536
5.,1.6300000000000001,0.9364928007207868
5.,1.6400000000000001,0.9364929940424367
5.,1.6500000000000001,0.936493212764855
5.,1.6600000000000001,0.9364934537023413
5.,1.67,0.9364937139203204
5.,1.68,0.936493990719084
5.,1.69,0.93649428161845
5.,1.7,0.9364945843432965
5.,1.71,0.9364948968099231
5.,1.72,0.936495217113201
5.,1.73,0.9364955435144677
5.,1.74,0.9364958744301337
5.,1.75,0.9364962084209583
5.,1.76,0.9364965441819646
5.,1.77,0.9364968805329585
5.,1.78,0.9364972164096184
5.,1.79,0.9364975508551271
5.,1.8,0.9364978830123172
5.,1.81,0.936498212116301
5.,1.82,0.9364985374875585
5.,1.83,0.9364988585254603
